基站编码,LAC,CI
"HURNC3.1042",55236.000000,10421.000000
"HURNC2.5426",55234.000000,54262.000000
"HURNC1.2247",55232.000000,22472.000000
"HURNC5.4030",55240.000000,40302.000000
"HURNC5.4248",55240.000000,42481.000000
"HURNC2.48",55234.000000,484.000000
"HURNC3.1105",55236.000000,11052.000000
"HURNC2.11",55234.000000,111.000000
"HURNC2.5044",55234.000000,50442.000000
"HURNC5.4208",55240.000000,54201.000000
"HURNC5.4042",55240.000000,40423.000000
"HURNC3.1053",55236.000000,10531.000000
"HURNC1.2155",55232.000000,21552.000000
"HURNC2.130",55234.000000,1303.000000
"HURNC6.3161",55242.000000,31612.000000
"HURNC4.70",55238.000000,703.000000
"HURNC4.320",55238.000000,3201.000000
"HURNC4.180",55238.000000,1801.000000
"HURNC5.4015",55240.000000,40153.000000
"HURNC1.2044",55232.000000,20442.000000
"HURNC2.346",55234.000000,3461.000000
"HURNC3.1117",55236.000000,11171.000000
"HURNC4.60",55238.000000,601.000000
"HURNC5.5321",55240.000000,53211.000000
"HURNC4.60",55238.000000,603.000000
"HURNC2.18",55234.000000,183.000000
"HURNC1.2076",55232.000000,20761.000000
"HURNC5.4113",55240.000000,41131.000000
"HURNC4.148",55238.000000,1483.000000
"HURNC2.217",55234.000000,2172.000000
"HURNC1.2066",55232.000000,20662.000000
"HURNC1.2205",55232.000000,22052.000000
"HURNC3.1004",55236.000000,10041.000000
"HURNC4.545",55238.000000,5451.000000
"HURNC1.2089",55232.000000,20892.000000
"HURNC1.2007",55232.000000,20071.000000
"HURNC6.3146",55242.000000,31461.000000
"HURNC1.2172",55232.000000,21723.000000
"HURNC4.77",55238.000000,771.000000
"HURNC4.2230",55238.000000,22301.000000
"HURNC4.5469",55238.000000,54693.000000
"HURNC3.1108",55236.000000,11083.000000
"HURNC1.2242",55232.000000,22423.000000
"HURNC2.297",55234.000000,2972.000000
"HURNC4.148",55238.000000,1481.000000
"HURNC2.5129",55234.000000,51321.000000
"HURNC1.2227",55232.000000,22272.000000
"HURNC5.4194",55240.000000,41941.000000
"HURNC1.2081",55232.000000,20813.000000
"HURNC5.4231",55240.000000,42311.000000
"HURNC1.2160",55232.000000,21603.000000
"HURNC2.5106",55234.000000,51061.000000
"HURNC2.402",55234.000000,4022.000000
"HURNC1.5005",55232.000000,50051.000000
"HURNC2.5464",55234.000000,54641.000000
"HURNC6.5518",55242.000000,55186.000000
"HURNC6.3173",55242.000000,31732.000000
"HURNC4.109",55238.000000,1092.000000
"HURNC1.2008",55232.000000,20081.000000
"HURNC2.225",55234.000000,2251.000000
"HURNC2.5212",55234.000000,52121.000000
"HURNC3.1006",55236.000000,10062.000000
"HURNC6.3152",55242.000000,31523.000000
"HURNC3.1090",55236.000000,10903.000000
"HURNC5.5295",55240.000000,52951.000000
"HURNC6.3233",55242.000000,32333.000000
"HURNC3.1105",55236.000000,11051.000000
"HURNC6.3092",55242.000000,30921.000000
"HURNC6.3138",55242.000000,31383.000000
"HURNC6.3058",55242.000000,30583.000000
"HURNC6.3078",55242.000000,30781.000000
"HURNC1.5433",55232.000000,54331.000000
"HURNC3.1017",55236.000000,10172.000000
"HURNC3.1160",55236.000000,11601.000000
"HURNC1.2154",55232.000000,21543.000000
"HURNC5.5528",55240.000000,53031.000000
"HURNC5.4203",55240.000000,42033.000000
"HURNC6.3209",55242.000000,32091.000000
"HURNC3.1171",55236.000000,11711.000000
"HURNC6.3143",55242.000000,31432.000000
"HURNC1.2061",55232.000000,20611.000000
"HURNC1.2208",55232.000000,22081.000000
"HURNC4.77",55238.000000,772.000000
"HURNC3.1046",55236.000000,10463.000000
"HURNC2.297",55234.000000,2973.000000
"HURNC2.297",55234.000000,2971.000000
"HURNC4.148",55238.000000,1482.000000
"HURNC4.118",55238.000000,1182.000000
"HURNC5.4185",55240.000000,50911.000000
"HURNC6.3250",55242.000000,32502.000000
"HURNC3.1060",55236.000000,10603.000000
"HURNC4.5370",55238.000000,53702.000000
"HURNC2.5062",55234.000000,50631.000000
"HURNC3.1150",55236.000000,11502.000000
"HURNC5.4132",55240.000000,41322.000000
"HURNC2.346",55234.000000,3462.000000
"HURNC4.238",55238.000000,2383.000000
"HURNC1.5023",55232.000000,50232.000000
"HURNC3.1114",55236.000000,11142.000000
"HURNC1.2165",55232.000000,21653.000000
"HURNC1.5108",55232.000000,51083.000000
"HURNC6.3204",55242.000000,32043.000000
"HURNC6.5320",55242.000000,53202.000000
"HURNC2.217",55234.000000,2171.000000
"HURNC4.1025",55238.000000,10251.000000
"HURNC4.505",55238.000000,5052.000000
"HURNC5.4022",55240.000000,40223.000000
"HURNC2.5389",55234.000000,53892.000000
"HURNC1.2227",55232.000000,22271.000000
"HURNC4.114",55238.000000,1143.000000
"HURNC2.271",55234.000000,2713.000000
"HURNC2.271",55234.000000,2711.000000
"HURNC6.3257",55242.000000,32573.000000
"HURNC4.182",55238.000000,1823.000000
"HURNC1.2076",55232.000000,20762.000000
"HURNC6.3008",55242.000000,30082.000000
"HURNC1.2205",55232.000000,22051.000000
"HURNC1.2217",55232.000000,22172.000000
"HURNC6.3196",55242.000000,31961.000000
"HURNC6.3222",55242.000000,32222.000000
"HURNC6.3090",55242.000000,30901.000000
"HURNC2.224",55234.000000,2242.000000
"HURNC3.1111",55236.000000,11112.000000
"HURNC5.4267",55240.000000,42673.000000
"HURNC2.13",55234.000000,133.000000
"HURNC1.2161",55232.000000,21612.000000
"HURNC5.4209",55240.000000,42093.000000
"HURNC2.53",55234.000000,533.000000
"HURNC3.1170",55236.000000,11703.000000
"HURNC5.5385",55240.000000,53851.000000
"HURNC6.3018",55242.000000,30181.000000
"HURNC5.4033",55240.000000,40332.000000
"HURNC3.1154",55236.000000,11541.000000
"HURNC4.82",55238.000000,823.000000
"HURNC1.2053",55232.000000,20531.000000
"HURNC6.3234",55242.000000,32342.000000
"HURNC4.282",55238.000000,2822.000000
"HURNC6.3017",55242.000000,30172.000000
"HURNC3.1109",55236.000000,11091.000000
"HURNC1.2243",55232.000000,22431.000000
"HURNC5.4132",55240.000000,41321.000000
"HURNC1.5024",55232.000000,50242.000000
"HURNC5.4260",55240.000000,42601.000000
"HURNC3.1114",55236.000000,11143.000000
"HURNC3.1112",55236.000000,11121.000000
"HURNC3.1067",55236.000000,10671.000000
"HURNC2.471",55234.000000,4712.000000
"HURNC5.4246",55240.000000,42462.000000
"HURNC2.5042",55234.000000,51131.000000
"HURNC2.24",55234.000000,244.000000
"HURNC1.2153",55232.000000,21533.000000
"HURNC2.5389",55234.000000,53891.000000
"HURNC6.3085",55242.000000,30851.000000
"HURNC6.3223",55242.000000,32231.000000
"HURNC4.169",55238.000000,1691.000000
"HURNC5.4052",55240.000000,40521.000000
"HURNC4.75",55238.000000,751.000000
"HURNC3.1145",55236.000000,11451.000000
"HURNC2.5205",55234.000000,52051.000000
"HURNC2.5049",55234.000000,50491.000000
"HURNC1.2085",55232.000000,20852.000000
"HURNC1.2006",55232.000000,20063.000000
"HURNC1.2126",55232.000000,21261.000000
"HURNC3.1125",55236.000000,11253.000000
"HURNC6.3257",55242.000000,32571.000000
"HURNC3.5488",55236.000000,54882.000000
"HURNC3.1146",55236.000000,11462.000000
"HURNC6.3177",55242.000000,31772.000000
"HURNC1.5021",55232.000000,50211.000000
"HURNC4.261",55238.000000,2613.000000
"HURNC4.261",55238.000000,2616.000000
"HURNC5.4208",55240.000000,42082.000000
"HURNC6.3201",55242.000000,32013.000000
"HURNC2.211",55234.000000,2111.000000
"HURNC5.4175",55240.000000,41753.000000
"HURNC2.311",55234.000000,3112.000000
"HURNC3.1010",55236.000000,10101.000000
"HURNC2.223",55234.000000,2233.000000
"HURNC5.4056",55240.000000,40562.000000
"HURNC1.2076",55232.000000,20763.000000
"HURNC4.465",55238.000000,4653.000000
"HURNC2.214",55234.000000,2142.000000
"HURNC2.211",55234.000000,2113.000000
"HURNC4.194",55238.000000,1943.000000
"HURNC5.4037",55240.000000,40371.000000
"HURNC6.3080",55242.000000,30801.000000
"HURNC5.4233",55240.000000,42332.000000
"HURNC1.5379",55232.000000,53791.000000
"HURNC6.3140",55242.000000,31401.000000
"HURNC2.223",55234.000000,2232.000000
"HURNC5.4106",55240.000000,41063.000000
"HURNC2.455",55234.000000,4553.000000
"HURNC2.455",55234.000000,4552.000000
"HURNC2.455",55234.000000,4551.000000
"HURNC4.5072",55238.000000,50721.000000
"HURNC2.163",55234.000000,1632.000000
"HURNC2.163",55234.000000,1633.000000
"HURNC4.194",55238.000000,1942.000000
"HURNC4.1196",55238.000000,11963.000000
"HURNC5.4234",55240.000000,42342.000000
"HURNC1.5448",55232.000000,54483.000000
"HURNC3.1203",55236.000000,12031.000000
"HURNC5.4128",55240.000000,41282.000000
"HURNC2.5019",55234.000000,52691.000000
"HURNC6.3142",55242.000000,31422.000000
"HURNC6.3220",55242.000000,32203.000000
"HURNC3.1102",55236.000000,11023.000000
"HURNC6.3012",55242.000000,30123.000000
"HURNC1.5089",55232.000000,52641.000000
"HURNC5.4045",55240.000000,40453.000000
"HURNC1.5396",55232.000000,53961.000000
"HURNC2.5464",55234.000000,54644.000000
"HURNC4.5427",55238.000000,54273.000000
"HURNC1.5446",55232.000000,54465.000000
"HURNC4.474",55238.000000,4741.000000
"HURNC5.5542",55240.000000,55421.000000
"HURNC2.450",55234.000000,4501.000000
"HURNC1.2051",55232.000000,20511.000000
"HURNC5.4245",55240.000000,42451.000000
"HURNC4.5370",55238.000000,53701.000000
"HURNC6.3100",55242.000000,31003.000000
"HURNC4.5470",55238.000000,54704.000000
"HURNC2.35",55234.000000,353.000000
"HURNC3.1104",55236.000000,11041.000000
"HURNC3.1010",55236.000000,10102.000000
"HURNC5.4058",55240.000000,40581.000000
"HURNC5.4191",55240.000000,41913.000000
"HURNC5.4285",55240.000000,42852.000000
"HURNC6.3204",55242.000000,32041.000000
"HURNC4.505",55238.000000,5054.000000
"HURNC5.4176",55240.000000,41762.000000
"HURNC5.4259",55240.000000,42591.000000
"HURNC2.484",55234.000000,4841.000000
"HURNC3.1194",55236.000000,11942.000000
"HURNC2.450",55234.000000,4503.000000
"HURNC2.49",55234.000000,493.000000
"HURNC5.4166",55240.000000,41663.000000
"HURNC2.5505",55234.000000,55053.000000
"HURNC4.260",55238.000000,2603.000000
"HURNC1.2086",55232.000000,20863.000000
"HURNC6.3010",55242.000000,30103.000000
"HURNC1.2058",55232.000000,20583.000000
"HURNC2.5538",55234.000000,55383.000000
"HURNC4.5265",55238.000000,52653.000000
"HURNC4.5547",55238.000000,55471.000000
"HURNC6.5304",55242.000000,53041.000000
"HURNC1.5448",55232.000000,54481.000000
"HURNC4.190",55238.000000,1902.000000
"HURNC1.5484",55232.000000,54841.000000
"HURNC5.4007",55240.000000,40073.000000
"HURNC6.3187",55242.000000,31872.000000
"HURNC4.5405",55238.000000,54052.000000
"HURNC4.5405",55238.000000,54051.000000
"HURNC5.4274",55240.000000,42743.000000
"HURNC6.5508",55242.000000,55082.000000
"HURNC1.2168",55232.000000,21683.000000
"HURNC1.2088",55232.000000,20881.000000
"HURNC4.198",55238.000000,1983.000000
"HURNC4.198",55238.000000,1981.000000
"HURNC4.1196",55238.000000,11962.000000
"HURNC5.4159",55240.000000,41592.000000
"HURNC3.1098",55236.000000,10983.000000
"HURNC5.4243",55240.000000,42432.000000
"HURNC3.1159",55236.000000,11591.000000
"HURNC6.3100",55242.000000,31001.000000
"HURNC2.211",55234.000000,2112.000000
"HURNC6.3125",55242.000000,31251.000000
"HURNC5.4048",55240.000000,40481.000000
"HURNC6.3140",55242.000000,31402.000000
"HURNC2.535",55234.000000,5353.000000
"HURNC4.186",55238.000000,1863.000000
"HURNC4.336",55238.000000,3363.000000
"HURNC4.82",55238.000000,822.000000
"HURNC1.2022",55232.000000,20222.000000
"HURNC4.1166",55238.000000,11662.000000
"HURNC2.232",55234.000000,2321.000000
"HURNC2.232",55234.000000,2323.000000
"HURNC2.5395",55234.000000,53951.000000
"HURNC2.310",55234.000000,3101.000000
"HURNC1.2001",55232.000000,20013.000000
"HURNC2.280",55234.000000,2802.000000
"HURNC3.1129",55236.000000,11293.000000
"HURNC4.425",55238.000000,4252.000000
"HURNC2.480",55234.000000,4803.000000
"HURNC2.480",55234.000000,4801.000000
"HURNC6.3196",55242.000000,31963.000000
"HURNC5.4156",55240.000000,41561.000000
"HURNC2.5092",55234.000000,50921.000000
"HURNC1.5382",55232.000000,53823.000000
"HURNC1.5458",55232.000000,54583.000000
"HURNC1.2168",55232.000000,21682.000000
"HURNC5.4193",55240.000000,41931.000000
"HURNC2.9",55234.000000,93.000000
"HURNC5.4249",55240.000000,42491.000000
"HURNC2.5155",55234.000000,51552.000000
"HURNC2.5546",55234.000000,55462.000000
"HURNC4.125",55238.000000,1252.000000
"HURNC3.1159",55236.000000,11592.000000
"HURNC2.5058",55234.000000,50583.000000
"HURNC2.412",55234.000000,4122.000000
"HURNC3.1149",55236.000000,11493.000000
"HURNC5.4253",55240.000000,42532.000000
"HURNC5.4253",55240.000000,42533.000000
"HURNC1.2067",55232.000000,20673.000000
"HURNC3.1097",55236.000000,10973.000000
"HURNC5.4192",55240.000000,41921.000000
"HURNC2.5111",55234.000000,52571.000000
"HURNC3.1034",55236.000000,10343.000000
"HURNC6.3038",55242.000000,30383.000000
"HURNC1.2035",55232.000000,20351.000000
"HURNC2.2",55234.000000,22.000000
"HURNC5.4170",55240.000000,41701.000000
"HURNC4.202",55238.000000,2021.000000
"HURNC4.123",55238.000000,1232.000000
"HURNC1.2133",55232.000000,21333.000000
"HURNC2.292",55234.000000,2921.000000
"HURNC2.5068",55234.000000,50702.000000
"HURNC2.292",55234.000000,2923.000000
"HURNC2.5144",55234.000000,51441.000000
"HURNC5.5207",55240.000000,52072.000000
"HURNC2.274",55234.000000,2741.000000
"HURNC6.3058",55242.000000,30581.000000
"HURNC6.3181",55242.000000,31811.000000
"HURNC2.5473",55234.000000,54731.000000
"HURNC5.4230",55240.000000,42302.000000
"HURNC5.4005",55240.000000,40053.000000
"HURNC3.1105",55236.000000,11053.000000
"HURNC6.5130",55242.000000,51302.000000
"HURNC4.61",55238.000000,613.000000
"HURNC1.2026",55232.000000,20263.000000
"HURNC2.5512",55234.000000,54221.000000
"HURNC1.2244",55232.000000,22443.000000
"HURNC2.407",55234.000000,4071.000000
"HURNC2.407",55234.000000,4073.000000
"HURNC1.5514",55232.000000,55141.000000
"HURNC3.5138",55236.000000,51381.000000
"HURNC1.2246",55232.000000,22461.000000
"HURNC2.5404",55234.000000,54041.000000
"HURNC2.5095",55234.000000,52511.000000
"HURNC3.1148",55236.000000,11481.000000
"HURNC2.543",55234.000000,5431.000000
"HURNC6.5508",55242.000000,55084.000000
"HURNC6.3109",55242.000000,31092.000000
"HURNC6.5130",55242.000000,51301.000000
"HURNC3.1152",55236.000000,11522.000000
"HURNC6.3248",55242.000000,32482.000000
"HURNC2.428",55234.000000,4281.000000
"HURNC2.2",55234.000000,21.000000
"HURNC2.468",55234.000000,4683.000000
"HURNC4.118",55238.000000,1181.000000
"HURNC6.3084",55242.000000,30843.000000
"HURNC4.118",55238.000000,1183.000000
"HURNC3.1015",55236.000000,10151.000000
"HURNC3.1064",55236.000000,10643.000000
"HURNC2.5496",55234.000000,54961.000000
"HURNC5.5297",55240.000000,52972.000000
"HURNC3.1041",55236.000000,10412.000000
"HURNC3.1213",55236.000000,12132.000000
"HURNC2.207",55234.000000,2072.000000
"HURNC6.3062",55242.000000,30623.000000
"HURNC1.2263",55232.000000,22632.000000
"HURNC4.348",55238.000000,3481.000000
"HURNC4.348",55238.000000,3483.000000
"HURNC6.3125",55242.000000,31252.000000
"HURNC5.4205",55240.000000,42051.000000
"HURNC1.5032",55232.000000,50324.000000
"HURNC4.186",55238.000000,1861.000000
"HURNC3.1154",55236.000000,11542.000000
"HURNC2.5501",55234.000000,55014.000000
"HURNC2.127",55234.000000,1273.000000
"HURNC1.2262",55232.000000,22621.000000
"HURNC2.519",55234.000000,5191.000000
"HURNC3.1129",55236.000000,11292.000000
"HURNC6.3173",55242.000000,31733.000000
"HURNC2.9",55234.000000,92.000000
"HURNC3.1042",55236.000000,10423.000000
"HURNC4.337",55238.000000,3373.000000
"HURNC5.4060",55240.000000,40601.000000
"HURNC2.5289",55234.000000,52891.000000
"HURNC1.2217",55232.000000,22173.000000
"HURNC2.5492",55234.000000,54925.000000
"HURNC1.2216",55232.000000,22162.000000
"HURNC4.120",55238.000000,1203.000000
"HURNC6.3095",55242.000000,30953.000000
"HURNC1.2079",55232.000000,20793.000000
"HURNC3.1042",55236.000000,10422.000000
"HURNC2.464",55234.000000,4642.000000
"HURNC1.5181",55232.000000,51811.000000
"HURNC1.2250",55232.000000,22501.000000
"HURNC2.5110",55234.000000,51102.000000
"HURNC4.155",55238.000000,1552.000000
"HURNC3.1053",55236.000000,10532.000000
"HURNC2.517",55234.000000,5172.000000
"HURNC1.2155",55232.000000,21551.000000
"HURNC5.4001",55240.000000,40011.000000
"HURNC2.40",55234.000000,401.000000
"HURNC2.5490",55234.000000,54902.000000
"HURNC1.5514",55232.000000,55142.000000
"HURNC5.4221",55240.000000,42212.000000
"HURNC6.3148",55242.000000,31482.000000
"HURNC1.2091",55232.000000,20911.000000
"HURNC4.120",55238.000000,1202.000000
"HURNC6.3090",55242.000000,30902.000000
"HURNC2.18",55234.000000,182.000000
"HURNC5.4285",55240.000000,42854.000000
"HURNC2.216",55234.000000,2163.000000
"HURNC5.4176",55240.000000,41761.000000
"HURNC5.5131",55240.000000,51312.000000
"HURNC1.2153",55232.000000,21532.000000
"HURNC5.4166",55240.000000,41662.000000
"HURNC6.3257",55242.000000,32572.000000
"HURNC3.5488",55236.000000,54883.000000
"HURNC5.4106",55240.000000,41061.000000
"HURNC5.4033",55240.000000,40333.000000
"HURNC1.2142",55232.000000,21422.000000
"HURNC1.2052",55232.000000,20523.000000
"HURNC2.127",55234.000000,1272.000000
"HURNC6.3117",55242.000000,31171.000000
"HURNC1.5107",55232.000000,51072.000000
"HURNC2.519",55234.000000,5192.000000
"HURNC1.2094",55232.000000,20941.000000
"HURNC4.5548",55238.000000,55482.000000
"HURNC6.3165",55242.000000,31652.000000
"HURNC4.176",55238.000000,1762.000000
"HURNC6.3186",55242.000000,31861.000000
"HURNC5.4006",55240.000000,40061.000000
"HURNC5.4192",55240.000000,41923.000000
"HURNC1.5154",55232.000000,51542.000000
"HURNC5.4201",55240.000000,42011.000000
"HURNC4.226",55238.000000,2263.000000
"HURNC4.158",55238.000000,1582.000000
"HURNC2.5210",55234.000000,52102.000000
"HURNC2.43",55234.000000,431.000000
"HURNC6.3117",55242.000000,31172.000000
"HURNC3.1050",55236.000000,10501.000000
"HURNC5.4200",55240.000000,42001.000000
"HURNC6.3208",55242.000000,32081.000000
"HURNC3.1129",55236.000000,11291.000000
"HURNC3.1014",55236.000000,10141.000000
"HURNC2.5058",55234.000000,50581.000000
"HURNC4.231",55238.000000,2313.000000
"HURNC3.1015",55236.000000,10152.000000
"HURNC2.251",55234.000000,2513.000000
"HURNC5.4245",55240.000000,42453.000000
"HURNC3.1101",55236.000000,11013.000000
"HURNC3.1041",55236.000000,10413.000000
"HURNC3.5504",55236.000000,55044.000000
"HURNC4.231",55238.000000,2311.000000
"HURNC2.313",55234.000000,3133.000000
"HURNC2.43",55234.000000,433.000000
"HURNC2.5040",55234.000000,50401.000000
"HURNC6.3186",55242.000000,31862.000000
"HURNC4.112",55238.000000,1121.000000
"HURNC6.5399",55242.000000,53992.000000
"HURNC2.5210",55234.000000,52101.000000
"HURNC1.2142",55232.000000,21423.000000
"HURNC2.5103",55234.000000,51032.000000
"HURNC6.3007",55242.000000,30073.000000
"HURNC3.1204",55236.000000,12041.000000
"HURNC2.275",55234.000000,2752.000000
"HURNC6.3142",55242.000000,31421.000000
"HURNC5.4041",55240.000000,40411.000000
"HURNC1.2039",55232.000000,20393.000000
"HURNC4.185",55238.000000,1851.000000
"HURNC6.3118",55242.000000,31181.000000
"HURNC5.4005",55240.000000,40051.000000
"HURNC4.5071",55238.000000,50711.000000
"HURNC2.520",55234.000000,5201.000000
"HURNC5.4110",55240.000000,41101.000000
"HURNC1.2128",55232.000000,21283.000000
"HURNC4.199",55238.000000,1991.000000
"HURNC1.2209",55232.000000,22093.000000
"HURNC3.1046",55236.000000,10462.000000
"HURNC2.5042",55234.000000,50421.000000
"HURNC2.249",55234.000000,2492.000000
"HURNC2.484",55234.000000,4843.000000
"HURNC2.5496",55234.000000,54964.000000
"HURNC6.3090",55242.000000,30903.000000
"HURNC4.169",55238.000000,1693.000000
"HURNC3.1113",55236.000000,11132.000000
"HURNC3.1003",55236.000000,10033.000000
"HURNC4.65",55238.000000,653.000000
"HURNC2.219",55234.000000,2192.000000
"HURNC1.2016",55232.000000,20162.000000
"HURNC6.3018",55242.000000,30183.000000
"HURNC5.4187",55240.000000,41872.000000
"HURNC4.2233",55238.000000,22331.000000
"HURNC4.183",55238.000000,1833.000000
"HURNC4.183",55238.000000,1831.000000
"HURNC3.5167",55236.000000,51681.000000
"HURNC4.191",55238.000000,1912.000000
"HURNC4.82",55238.000000,821.000000
"HURNC4.243",55238.000000,2432.000000
"HURNC5.4261",55240.000000,42611.000000
"HURNC2.73",55234.000000,733.000000
"HURNC2.73",55234.000000,731.000000
"HURNC6.3008",55242.000000,30081.000000
"HURNC6.3210",55242.000000,32101.000000
"HURNC1.2159",55232.000000,21592.000000
"HURNC6.3020",55242.000000,30203.000000
